time,pressure,mean,ratio,start_blow,stop_blow,blowing
722.2,44.59175317701593,39.109703301547675,5.302480000000003,True,False,True
722.3000000000001,45.388563473239984,39.49147872691734,5.7039199999999965,True,False,True
722.4,46.09462107674883,39.91083515456769,5.981230000000004,True,False,True
722.5,46.702875026454294,40.36282036989282,6.132380000000005,True,False,True
722.6,47.208352430445245,40.84205827352935,6.157760000000003,True,False,True
722.7,47.6077139039248,41.34300734767189,6.0595,True,False,True
722.8000000000001,47.89942932630491,41.86007438125202,5.841529999999999,True,False,True
722.9,48.088730055812285,42.387955645474676,5.514040000000001,True,False,True
723.0,48.189490564265526,42.92183332821804,5.095109999999998,True,False,True
723.1,48.21363131813771,43.457106729065366,4.600720000000003,True,False,True
723.2,48.17486137080551,43.98973343484148,4.04804,True,False,True
723.3000000000001,48.10031968540146,44.5153298568347,3.467559999999999,False,False,True
723.4,48.0126168952097,45.02534592932667,2.889419999999994,False,False,True
723.5,47.91952766700193,45.50701341632933,2.3334900000000047,False,False,True
723.6,47.82336785896545,45.94849456059059,1.8134600000000063,False,False,True
723.7,47.732842616607904,46.34211808186498,1.345170000000003,False,False,True
723.8000000000001,47.660223920591534,46.68450324074513,0.9437600000000046,False,False,True
723.9,47.60781729045102,46.975122765947326,0.6119699999999995,False,False,True
724.0,47.57030865873869,47.215031200039,0.3436400000000006,False,False,True
724.1,47.54405881973163,47.406554739860084,0.1329999999999955,False,False,True
724.2,47.52859219540923,47.55339462304923,-0.0239900000000048,False,False,True
724.3000000000001,47.525139085433516,47.66023425924415,-0.1306699999999949,False,False,True
724.4,47.54004742251432,47.732501441071385,-0.1861500000000049,False,False,True
724.5,47.572810612673194,47.7759961526518,-0.1965299999999956,False,False,True
724.6,47.60919233124973,47.7960428000857,-0.1807299999999969,False,False,True
724.7,47.638347331643544,47.79758325932637,-0.1540200000000027,False,False,True
724.8000000000001,47.663966512840666,47.78580753399001,-0.1178500000000042,False,False,True
724.9,47.69075396178407,47.76591596634543,-0.0726999999999975,False,False,True
725.0,47.71606298340252,47.74224045184123,-0.0253200000000006,False,False,True
725.1,47.73716417340386,47.71842019620032,0.0181299999999993,False,False,True
725.2,47.759609388246055,47.697649843082885,0.0599299999999942,False,False,True
725.3000000000001,47.79175225924761,47.68222457337098,0.1059400000000039,False,False,True
725.4,47.83767655419418,47.67347807325283,0.1588199999999986,False,False,True
725.5,47.893432907784195,47.67217540302247,0.2140100000000018,False,False,True
725.6,47.947483383691605,47.678368255943006,0.2603000000000008,False,False,True
725.7,47.98975813426264,47.69121920115205,0.2887599999999963,False,False,True
725.8000000000001,47.990306082851596,47.70771969073664,0.2733299999999943,False,False,True
725.9,47.92395261032411,47.72352749059556,0.1938599999999937,False,False,True
726.0,47.826727921067565,47.73634741984674,0.0874199999999945,False,False,True
726.1,47.75012884379176,47.74665505651079,0.0033600000000006,False,False,True
726.2,47.710635190776024,47.75575307081808,-0.0436399999999963,False,False,True
726.3000000000001,47.71636280432856,47.765316324493355,-0.0473500000000015,False,False,True
726.4,47.774114517874615,47.77701967926137,-0.0028099999999966,False,False,True
726.5,47.87562974796925,47.79216580535249,0.0807299999999955,False,False,True
